"","PERIDNUM","A_AGE","A_SEX","A_FNLWGT","A_ERNLWT","AGI","HRSWK","WSAL_VAL"
"7762",1.08051e+21,27,1,450872,0,60205,40,55000
"7763",1.35381e+21,28,2,0,0,6000,10,6000
"7764",8.10006e+21,32,1,527452,0,18000,35,18000
"7765",1.11343e+21,85,2,0,0,5923,0,0
"7766",8.42312e+20,48,1,0,0,25000,50,25000
"7767",8.63719e+21,64,1,0,0,2,0,0
"7768",6.8136e+21,70,2,419227,0,0,0,0
"7769",6.91711e+21,70,1,114027,0,157105,0,0
"7770",2.3357e+21,71,1,80040,300136,50225,0,0
"7771",8.60558e+20,60,1,0,0,0,40,30000
"7772",1.03101e+20,52,2,407466,0,50305,40,50000
"7773",3.06128e+20,73,1,442954,0,548565,28,0
"7774",6.9191e+21,19,2,0,0,0,0,0
"7775",1.7349e+21,34,2,0,0,55000,40,55000
"7776",6.10484e+18,85,2,352027,1400691,0,0,0
"7777",2.61268e+21,10,1,0,0,0,0,0
"7778",2.0613e+20,45,1,0,0,158702,50,135800
"7779",6.47385e+21,64,1,338415,1357443,52808,36,50000
"7780",1.27791e+21,55,2,400489,0,0,0,0
"7781",6.57526e+21,8,2,214016,0,0,0,0
"7782",8.10003e+21,25,1,0,0,0,0,0
"7783",1.784e+21,68,1,428675,0,18,0,0
"7784",9.14022e+21,28,1,0,0,0,40,19902
"7785",5.79956e+21,50,1,437067,0,0,0,0
"7786",7.43057e+21,3,2,0,0,0,0,0
"7787",2.10001e+21,65,1,67919,0,0,55,60000
"7788",1.09101e+20,63,2,230502,959344,15601,0,0
"7789",8.11467e+21,48,2,0,0,41100,40,41100
"7790",4.08117e+20,55,2,0,0,93750,40,93500
"7791",1.5108e+21,77,2,457483,0,0,0,0
"7792",6.05791e+20,46,1,565122,0,0,40,60000
"7793",1.078e+21,32,2,392181,1587737,0,0,0
"7794",3.04651e+21,52,2,396831,1616679,0,0,0
"7795",2.06091e+21,47,1,0,0,133002,40,110000
"7796",6.7774e+21,34,2,0,0,0,25,50000
"7797",5.31228e+21,14,1,0,0,0,0,0
"7798",3.03163e+21,2,2,0,0,0,0,0
"7799",3.09146e+20,73,2,335185,1260171,9272,0,0
"7800",8.01306e+21,15,1,0,0,0,0,0
"7801",2.08102e+20,50,1,119732,0,10000,40,10000
"7802",8.81094e+21,66,2,195784,795779,273648,40,35000
"7803",2.02104e+20,11,1,201970,0,0,0,0
"7804",9.61291e+21,12,1,297281,0,0,0,0
"7805",2.101e+21,10,2,366275,0,0,0,0
"7806",1.40026e+21,6,1,0,0,0,0,0
"7807",8.10105e+21,10,2,495896,0,0,0,0
"7808",4.10008e+21,57,2,352835,0,92000,20,30000
"7809",6.11681e+21,45,1,0,0,30000,44,30000
"7810",6.05905e+21,27,2,56945,0,0,40,70000
"7811",1.1382e+21,60,1,0,0,0,40,80000
"7812",9.05126e+21,72,2,33318,0,0,0,0
"7813",3.84056e+21,46,2,377959,0,32952,40,15000
"7814",4.91281e+21,13,2,91870,0,0,0,0
"7815",1.03161e+21,49,2,468189,0,0,28,12000
"7816",9.07301e+21,37,2,415615,1629832,44004,44,44000
"7817",6.10001e+21,45,2,0,0,35600,40,35000
"7818",3.40467e+20,60,1,448314,0,0,0,0
"7819",4.10006e+21,18,1,209567,0,0,0,0
"7820",6.4715e+21,29,1,0,0,46468,50,0
"7821",1.21458e+21,50,2,134727,0,23000,40,10000
"7822",4.40452e+20,9,1,0,0,0,0,0
"7823",5.0825e+21,36,1,0,0,81670,40,80000
"7824",2.6545e+21,20,1,0,0,27005,40,27000
"7825",5.00107e+20,11,1,38500,0,0,0,0
"7826",9.00312e+21,26,2,0,0,35030,40,35000
"7827",1.1418e+21,75,1,450740,0,0,0,0
"7828",1.85094e+21,6,2,123121,0,0,0,0
"7829",4.001e+21,61,1,322927,0,69694,0,0
"7830",1.02509e+21,21,2,0,0,9000,20,9000
"7831",1.66571e+21,28,2,39884,0,45000,45,45000
"7832",4.10004e+21,50,2,0,0,0,50,56000
"7833",5.08891e+21,12,1,314691,0,0,0,0
"7834",1.03835e+21,5,2,0,0,0,0,0
"7835",3.11851e+21,56,1,272011,0,65031,40,65000
"7836",4.56951e+21,18,2,0,0,0,0,0
"7837",5.01309e+21,10,2,474098,0,0,0,0
"7838",2.03208e+21,31,2,0,0,5000,40,5000
"7839",4.03261e+21,68,2,226231,0,0,0,0
"7840",1.95834e+21,33,2,349270,0,52020,0,0
"7841",2.6249e+21,36,2,0,0,21375,0,0
"7842",7.12705e+21,55,1,0,0,169800,45,93000
"7843",2.65532e+21,17,1,0,0,0,0,0
"7844",2.02106e+20,38,2,0,0,0,40,47000
"7845",3.03313e+21,27,1,195718,0,0,0,0
"7846",3.11188e+21,6,1,312206,0,0,0,0
"7847",9.10004e+21,50,1,60150,0,1394,40,0
"7848",6.1745e+21,16,2,0,0,0,0,0
"7849",6.45885e+21,28,1,177777,0,0,0,0
"7850",3.2495e+21,69,2,374624,0,3612,0,0
"7851",9.1403e+20,61,1,45805,0,153363,0,0
"7852",3.71588e+21,14,2,524281,0,0,0,0
"7853",4.08107e+20,75,2,404332,0,12010,0,0
"7854",5.03106e+20,30,1,348969,1340684,185000,40,60000
"7855",7.92653e+21,37,1,0,0,100115,46,100000
"7856",2.72426e+21,48,2,0,0,0,45,100000
"7857",6.66073e+21,85,2,0,0,0,0,0
"7858",1.02191e+21,49,2,285650,0,0,40,50000
"7859",8.16071e+19,16,2,199964,0,0,0,0
"7860",2.04502e+21,15,1,116802,0,0,0,0
"7861",5.21067e+21,16,2,0,0,0,0,0
"7862",3.61525e+21,68,1,0,0,0,40,63000
"7863",1.08315e+21,37,2,0,0,0,15,0
"7864",7.60961e+21,47,1,0,0,85000,46,85000
"7865",1.00003e+20,33,2,317658,0,36100,20,36000
"7866",2.50264e+20,37,1,76328,0,0,50,0
"7867",1.7166e+21,60,2,443381,0,274362,50,0
"7868",2.0121e+21,38,1,378086,0,0,40,180000
"7869",1.66283e+21,31,2,0,0,0,40,34000
"7870",8.51552e+21,16,2,149739,0,0,0,0
"7871",6.26001e+19,34,2,132053,0,0,0,0
"7872",2.0069e+21,65,2,0,0,38180,0,0
"7873",8.80081e+20,47,1,432132,0,0,40,85000
"7874",1.38664e+21,63,2,281537,0,79443,35,0
"7875",9.71021e+21,34,2,281569,0,18861,0,0
"7876",9.21704e+21,43,2,0,0,0,35,31630
"7877",1.4854e+21,24,1,61226,250319,20252,40,20000
"7878",9.80103e+21,67,2,165111,665196,0,55,0
"7879",1.2572e+21,52,2,0,0,0,0,0
"7880",1.57861e+21,6,1,246139,0,0,0,0
"7881",1.66691e+21,64,2,354400,0,90295,40,2700
"7882",8.55781e+21,45,2,473031,1832316,0,40,56000
"7883",2.06481e+21,37,1,0,0,0,40,23500
"7884",9.149e+21,59,1,374712,1383521,0,0,0
"7885",6.8006e+20,9,2,0,0,0,0,0
"7886",8.71415e+21,62,2,182204,0,0,0,0
"7887",9.01422e+21,59,2,0,0,25120,36,25120
"7888",6.1765e+20,20,2,484869,1932904,30000,40,30000
"7889",1.14492e+21,64,2,116503,0,45000,40,45000
"7890",5.03102e+20,17,2,332661,0,7506,15,7500
"7891",5.10818e+18,55,2,0,0,68818,35,0
"7892",4.1468e+21,38,1,578418,0,0,40,93000
"7893",1.41033e+21,29,1,0,0,0,40,1099999
"7894",3.10014e+20,48,1,342413,0,42750,40,0
"7895",8.5402e+21,24,2,0,0,7000,40,7000
"7896",4.78302e+21,39,2,482252,0,0,0,0
"7897",2.01103e+20,15,1,270720,0,0,0,0
"7898",2.01137e+21,38,2,81790,0,85600,40,85000
"7899",6.9744e+21,41,2,65353,0,48814,40,48000
"7900",1.46965e+21,64,1,65631,0,42208,40,42000
"7901",1.6862e+21,35,1,404573,0,463400,40,400000
"7902",1.21801e+19,26,2,403090,0,0,40,18000
"7903",9.092e+21,64,1,305853,1227676,171350,40,100000
"7904",3.52011e+21,15,2,0,0,0,0,0
"7905",7.54361e+21,18,1,0,0,3524,20,3524
"7906",1.10001e+21,51,2,314165,0,27881,50,0
"7907",4.10002e+21,1,2,88419,0,0,0,0
"7908",3.54959e+21,16,1,0,0,0,0,0
"7909",5.57051e+21,5,2,67792,0,0,0,0
"7910",1.03115e+20,1,2,298474,0,0,0,0
"7911",4.02102e+20,62,1,362997,0,0,50,235000
"7912",7.60785e+21,25,2,0,0,0,0,0
"7913",5.27261e+21,32,1,300509,0,26520,45,26500
"7914",9.0005e+20,60,1,238950,0,0,50,160000
"7915",1.00491e+21,6,1,0,0,0,0,0
"7916",6.10082e+20,37,1,652473,0,0,40,40000
"7917",1.01943e+21,43,2,0,0,49620,40,26000
"7918",6.64307e+21,39,2,68179,0,0,40,52000
"7919",5.8043e+21,31,2,507528,0,61025,40,60000
"7920",2.44041e+21,29,2,0,0,0,0,0
"7921",8.9351e+21,12,2,481031,0,0,0,0
"7922",2.95754e+21,43,2,0,0,130003,40,75000
"7923",1.92517e+21,42,2,376722,1456542,50001,40,50000
"7924",1.13027e+21,6,2,0,0,0,0,0
"7925",4.51411e+21,25,2,390042,1531364,58717,45,58700
"7926",3.1409e+21,4,2,360838,0,0,0,0
"7927",8.60511e+18,59,2,443085,0,0,0,0
"7928",8.10005e+21,37,1,234730,0,45350,40,3350
"7929",2.57605e+20,9,2,517927,0,0,0,0
"7930",5.80486e+21,33,1,491982,0,77000,40,67000
"7931",7.31276e+21,18,2,0,0,7000,40,7000
"7932",1.04935e+21,11,2,0,0,0,0,0
"7933",4.8434e+21,38,2,0,0,20936,32,20000
"7934",4.10004e+21,52,1,384007,1674967,3002,40,3002
"7935",3.20898e+20,70,1,0,0,0,0,0
"7936",9.81925e+20,35,1,541288,0,30000,40,30000
"7937",2.26389e+21,71,2,0,0,960,20,960
"7938",7.21902e+21,77,2,396770,0,97646,0,0
"7939",1.37534e+21,13,1,0,0,0,0,0
"7940",1.6152e+21,50,1,79034,0,95396,40,50002
"7941",7.10002e+21,77,1,74186,0,0,12,3000
"7942",3.09106e+20,47,1,369573,0,59101,40,59000
"7943",3.60446e+21,68,2,335213,1333790,0,0,0
"7944",3.35037e+21,43,2,479109,0,0,40,450
"7945",3.60869e+20,85,2,30090,121570,0,0,0
"7946",4.00221e+21,49,1,281005,0,46251,45,45000
"7947",2.02101e+21,46,2,0,0,0,52,63000
"7948",1.71559e+21,46,2,0,0,33420,40,19300
"7949",5.81968e+21,5,2,331558,0,0,0,0
"7950",9.21986e+21,50,2,38946,0,20000,40,20000
"7951",3.07431e+21,85,1,425040,0,2500,0,0
"7952",8.0087e+21,18,2,0,0,0,0,0
"7953",2.13588e+21,7,2,0,0,0,0,0
"7954",5.04101e+21,64,1,307294,1234235,166465,40,75000
"7955",4.05262e+21,0,2,0,0,0,0,0
"7956",4.9551e+21,8,1,0,0,0,0,0
"7957",1.23098e+21,26,1,0,0,0,55,54000
"7958",7.97661e+21,50,1,0,0,99000,60,75000
"7959",4.20202e+20,18,1,0,0,0,0,0
"7960",3.10004e+21,20,2,0,0,0,0,0
"7961",9.92695e+21,35,1,222650,0,38000,40,38000
"7962",1.36021e+19,25,1,386485,0,30100,45,30000
"7963",1.01941e+21,35,1,238441,920913,4395,25,3000
"7964",7.37792e+20,54,2,0,0,23000,40,23000
"7965",6.09204e+21,10,1,301790,0,0,0,0
"7966",2.0082e+21,51,2,0,0,0,40,120000
"7967",3.08206e+21,37,2,239753,918197,0,10,21500
"7968",1.10003e+21,45,1,85224,0,60001,40,60000
"7969",3.86596e+21,51,2,566362,0,0,31,27000
"7970",3.19001e+19,58,1,407586,0,32001,40,32000
"7971",3.02313e+21,77,1,636338,0,14090,0,0
"7972",8.90676e+20,36,2,0,0,0,40,77000
"7973",1.33055e+21,21,1,138807,555469,10360,20,9360
"7974",1.1746e+21,11,1,0,0,0,0,0
"7975",7.1167e+20,75,2,391367,0,33971,60,0
"7976",1.51004e+20,56,2,328714,1344478,0,42,72800
"7977",1.06681e+21,17,2,230240,837740,70075,40,70000
"7978",8.81201e+21,30,1,272074,0,50000,45,25000
"7979",6.59385e+21,12,2,0,0,0,0,0
"7980",1.71051e+21,5,1,67311,0,0,0,0
"7981",6.99171e+21,63,2,0,0,54251,15,0
"7982",5.10202e+21,25,1,0,0,102805,40,100000
"7983",4.08172e+20,31,1,457601,1785228,0,50,31000
"7984",5.60096e+21,8,2,0,0,0,0,0
"7985",2.67794e+21,65,2,374943,0,0,40,50000
"7986",4.80508e+20,35,1,42601,0,0,40,94000
"7987",6.9864e+21,38,1,0,0,0,50,80000
"7988",3.10003e+21,67,1,0,0,0,0,0
"7989",1.60053e+21,72,2,424106,0,0,0,0
"7990",1.99821e+21,70,1,303201,0,9283,0,0
"7991",9.31024e+21,32,2,0,0,35000,32,35000
"7992",7.10003e+21,27,2,426939,1760093,0,0,0
"7993",7.96177e+21,30,2,0,0,362008,40,42000
"7994",1.32006e+21,57,2,481382,0,48400,30,48400
"7995",7.10008e+21,36,1,440081,0,28005,40,26000
"7996",5.02011e+21,36,2,538752,0,400,40,400
"7997",1.52841e+21,28,1,107000,0,160321,40,100000
"7998",3.03005e+21,26,1,188093,0,0,50,40000
"7999",7.10303e+21,43,1,154923,0,0,40,15000
"8000",5.30205e+20,24,2,256959,0,40000,40,40000
"8001",7.25418e+21,28,2,0,0,75000,35,50000
"8002",6.06208e+21,28,1,0,0,32297,24,3600
"8003",6.79551e+21,8,2,384981,0,0,0,0
"8004",6.1124e+21,64,2,0,0,0,0,0
"8005",3.8673e+21,21,2,0,0,24001,0,0
"8006",1.02309e+21,25,1,0,0,36000,40,36000
"8007",5.94604e+21,28,2,450901,0,29500,40,29500
"8008",1.7307e+21,11,1,0,0,0,0,0
"8009",1.01047e+20,35,2,0,0,0,0,0
"8010",5.05842e+21,7,1,35805,0,0,0,0
"8011",3.58209e+20,59,1,151008,0,60000,45,60000
"8012",2.05201e+21,66,2,240333,0,0,30,80000
"8013",5.61463e+21,80,1,329018,0,44487,0,0
"8014",2.88634e+21,40,1,0,0,0,0,0
"8015",7.4312e+21,34,2,333854,1317941,46000,40,46000
"8016",8.1635e+20,49,1,438330,0,199321,45,134000
"8017",2.09102e+20,15,1,840744,0,0,0,0
"8018",9.1068e+21,7,1,0,0,0,0,0
"8019",6.10741e+18,60,2,0,0,0,40,0
"8020",7.01983e+21,2,2,324837,0,0,0,0
"8021",4.61841e+21,40,2,282007,1098790,185297,2,15000
"8022",4.20268e+21,28,2,0,0,5200,20,4000
"8023",1.26373e+21,44,2,385845,0,0,0,0
"8024",4.60439e+20,0,2,152157,0,0,0,0
"8025",3.0639e+21,3,2,57206,0,0,0,0
"8026",5.94896e+21,72,1,70765,0,0,0,0
"8027",1.42203e+21,50,2,124792,483355,0,0,0
"8028",9.30883e+19,34,2,0,0,0,36,12000
"8029",4.67493e+21,24,1,0,0,26000,40,26000
"8030",1.05974e+21,71,1,163017,0,13000,25,10000
"8031",1.05734e+21,54,1,0,0,70061,40,35000
"8032",6.10109e+21,24,1,74144,274307,47000,40,47000
"8033",2.50087e+21,28,1,454683,1854126,7800,0,0
"8034",2.08105e+21,51,2,392872,0,147080,38,40000
"8035",5.01103e+20,10,2,0,0,0,0,0
"8036",1.61025e+21,62,2,41448,0,0,0,0
"8037",9.96847e+21,12,2,817873,0,0,0,0
"8038",9.7345e+21,74,2,268664,0,0,0,0
"8039",7.31051e+19,11,1,386557,0,0,0,0
"8040",5.04501e+21,59,1,397550,0,68515,0,0
"8041",5.03325e+21,1,1,205636,0,0,0,0
"8042",1.59904e+21,53,1,0,0,0,40,47500
"8043",3.06133e+20,37,1,0,0,0,40,60000
"8044",1.80796e+21,63,1,324661,0,0,30,0
"8045",5.0122e+21,48,2,0,0,18697,20,0
"8046",2.1324e+21,23,2,255356,0,39020,40,39000
"8047",7.92771e+21,38,2,0,0,0,0,0
"8048",1.02021e+21,44,2,0,0,0,40,50002
"8049",8.08302e+21,17,2,472145,1972083,0,0,0
"8050",2.91385e+21,67,2,0,0,25005,0,0
"8051",4.09114e+20,17,2,193760,0,3000,20,3000
"8052",4.10169e+18,35,2,500857,1958573,0,0,0
"8053",2.73028e+21,17,2,0,0,65000,52,65000
"8054",2.26806e+20,75,2,200812,0,5993,0,0
"8055",1.33884e+21,28,2,122205,507418,0,40,35000
"8056",1.43203e+21,51,2,441553,0,120163,40,59000
"8057",1.9123e+21,28,1,182373,0,40001,40,40000
"8058",9.01323e+21,36,2,0,0,30000,40,30000
"8059",2.0189e+21,53,2,367307,1461416,76450,50,75000
"8060",5.92841e+21,35,2,365840,0,0,0,0
"8061",4.26663e+21,63,2,469232,0,0,3,2800
"8062",8.4124e+21,10,2,0,0,0,0,0
"8063",1.2167e+21,38,2,137186,0,0,0,0
"8064",8.81067e+21,9,2,30732,0,0,0,0
"8065",5.05108e+20,41,1,0,0,436025,40,76500
"8066",2.10109e+21,43,2,0,0,245632,40,117000
"8067",2.01528e+21,5,1,257712,0,0,0,0
"8068",9.9001e+20,62,1,55057,226176,48602,0,0
"8069",7.71399e+21,68,1,347805,1417368,0,0,0
"8070",1.715e+21,73,1,410955,0,76952,35,0
"8071",1.40815e+21,36,2,0,0,77504,0,0
"8072",2.10101e+21,65,2,411967,0,0,60,85000
"8073",2.01762e+21,53,1,139910,0,40006,44,37000
"8074",1.53077e+21,15,1,0,0,0,0,0
"8075",8.21286e+21,51,2,426872,1680883,0,60,30000
"8076",6.10007e+21,15,1,504740,0,0,0,0
"8077",1.38093e+21,11,2,0,0,0,0,0
"8078",1.40603e+21,22,1,0,0,5,0,0
"8079",4.7039e+20,31,2,268988,0,0,6,4000
"8080",5.3999e+21,30,2,465803,0,38006,40,38000
"8081",9.10002e+21,50,1,370919,1621385,-9349,50,0
"8082",3.091e+20,52,1,411020,0,76001,40,50000
"8083",3.51289e+21,42,1,0,0,30000,35,30000
"8084",4.80991e+21,47,1,441196,0,259011,40,240000
"8085",7.78031e+19,53,2,364475,0,11,0,0
"8086",9.61533e+21,72,2,78240,336352,64860,24,40000
"8087",6.90079e+20,42,1,0,0,0,40,70000
"8088",7.70466e+20,85,2,438935,1735782,15084,0,0
"8089",3.0178e+21,37,1,76846,0,65470,45,50000
"8090",6.10102e+21,17,2,0,0,0,0,0
"8091",3.0917e+21,14,2,0,0,0,0,0
"8092",6.09208e+21,1,1,363990,0,0,0,0
"8093",1.95095e+21,73,1,400152,0,0,0,0
"8094",4.10006e+21,10,2,0,0,0,0,0
"8095",1.0578e+21,8,2,64701,0,0,0,0
"8096",1.67494e+21,47,2,195344,0,340377,40,50000
"8097",5.03503e+21,2,2,361982,0,0,0,0
"8098",4.64951e+21,22,2,602252,0,3601,30,3600
"8099",5.00104e+20,13,2,35028,0,0,0,0
"8100",3.0548e+21,52,2,647602,0,0,40,40000
"8101",3.10004e+21,18,2,0,0,2340,12,2340
"8102",2.07006e+21,47,2,350383,1392751,140745,40,140000
"8103",5.4867e+21,0,2,379231,0,0,0,0
"8104",4.19042e+19,27,1,223095,0,100026,40,70000
"8105",9.11754e+21,28,2,0,0,27207,40,27200
"8106",1.06103e+20,5,1,94304,0,0,0,0
"8107",3.04501e+21,7,1,452164,0,0,0,0
"8108",7.01547e+21,68,2,0,0,0,0,0
"8109",6.65481e+21,44,2,0,0,0,40,21000
"8110",8.36531e+21,9,2,0,0,0,0,0
"8111",8.12016e+21,27,2,339542,0,50000,40,50000
"8112",1.70992e+21,10,1,0,0,0,0,0
"8113",1.46663e+17,15,2,0,0,3900,10,3900
"8114",1.06112e+20,38,1,0,0,0,20,0
"8115",8.06003e+21,32,1,407579,0,74132,40,74120
"8116",8.21559e+21,1,1,0,0,0,0,0
"8117",1.25931e+21,9,2,0,0,0,0,0
"8118",1.15571e+21,43,2,443364,0,100001,50,100000
"8119",2.24113e+21,48,2,380133,0,0,40,80000
"8120",7.89723e+21,9,2,0,0,0,0,0
"8121",4.0811e+20,55,2,0,0,0,0,0
"8122",9.07042e+21,30,1,0,0,0,0,0
"8123",7.00062e+20,43,1,39448,0,8403,80,0
"8124",5.6012e+21,37,2,287372,1103152,55600,45,55000
"8125",7.73511e+21,21,2,539587,2090923,2501,25,2500
"8126",1.0379e+21,47,1,433371,0,0,65,300000
"8127",1.0934e+21,48,1,418661,0,193722,40,65000
"8128",8.24167e+21,21,2,0,0,0,0,0
"8129",3.61028e+21,8,1,494501,0,0,0,0
"8130",9.0151e+21,65,2,357886,0,35500,40,34000
"8131",4.10008e+21,62,1,198376,0,18120,40,6000
"8132",2.18801e+20,36,1,197249,772884,75110,40,71000
"8133",8.71764e+21,69,2,509441,2014600,0,0,0
"8134",4.10205e+21,28,2,0,0,47008,40,47000
"8135",9.51717e+21,35,1,177544,0,550175,40,350000
"8136",1.95013e+21,60,1,421401,0,6,0,0
"8137",1.31006e+20,46,1,0,0,327110,40,112000
"8138",1.10103e+21,27,2,549239,0,20800,60,6000
"8139",8.1626e+21,17,1,165104,0,0,0,0
"8140",7.2853e+21,77,1,349105,0,0,0,0
"8141",9.01303e+21,17,2,0,0,0,0,0
"8142",2.08103e+20,43,2,0,0,45210,40,45000
"8143",2.10001e+21,56,1,339482,0,105100,45,65000
"8144",1.70477e+20,24,1,411117,2000109,0,0,0
"8145",6.21909e+21,20,2,0,0,8000,30,8000
"8146",9.08102e+21,1,1,0,0,0,0,0
"8147",1.41936e+21,9,2,323501,0,0,0,0
"8148",1.0831e+21,39,1,596950,0,22000,30,22000
"8149",2.02109e+21,65,1,0,0,0,0,0
"8150",1.01454e+21,9,1,0,0,0,0,0
"8151",1.15395e+21,19,2,0,0,10000,12,10000
"8152",4.82044e+21,27,2,0,0,0,0,0
"8153",4.96802e+21,3,2,0,0,0,0,0
"8154",7.10001e+21,25,2,152591,0,26010,30,26000
"8155",9.50357e+20,37,1,98020,0,24950,35,24950
"8156",1.92381e+21,85,2,175904,0,15020,0,0
"8157",3.05108e+20,56,2,143819,0,0,0,0
"8158",7.71803e+21,4,1,360496,0,0,0,0
"8159",6.80294e+21,17,1,0,0,0,0,0
"8160",5.60502e+21,60,2,0,0,55020,40,55000
"8161",4.15351e+21,79,1,345782,0,54174,0,0
"8162",1.0324e+21,73,2,357179,0,0,0,0
"8163",1.41115e+21,32,1,0,0,168257,50,160000
"8164",7.06137e+21,37,2,0,0,110231,40,110000
"8165",2.22471e+21,55,2,423445,0,0,40,50000
"8166",5.181e+21,9,1,316351,0,0,0,0
"8167",5.04601e+20,21,2,0,0,4200,20,4200
"8168",1.92634e+21,44,1,0,0,55515,68,55000
"8169",3.09102e+20,65,1,296513,0,0,40,39000
"8170",4.6112e+21,35,2,38083,151748,51004,40,50000
"8171",8.73109e+21,38,1,507018,0,0,45,90000
"8172",4.60306e+21,58,2,467809,0,21800,0,0
"8173",8.62465e+21,52,1,131890,0,65000,40,65000
"8174",3.07117e+20,52,1,300420,0,50003,40,50000
"8175",3.03163e+21,50,1,0,0,0,60,62400
"8176",7.06201e+21,14,1,0,0,0,0,0
"8177",1.078e+21,36,2,0,0,0,40,21500
"8178",3.1021e+21,49,1,531060,0,0,38,30000
"8179",3.30569e+20,71,2,312159,0,78510,0,0
"8180",1.96897e+21,29,1,1185151,0,63800,40,58000
"8181",1.86753e+21,4,2,0,0,0,0,0
"8182",6.10009e+21,11,2,195138,0,0,0,0
"8183",7.61921e+21,85,1,161631,652726,28798,0,0
"8184",3.10006e+21,13,2,0,0,0,0,0
"8185",6.45406e+20,43,2,107622,0,-5317,80,0
"8186",4.1277e+20,74,2,311759,0,79003,0,0
"8187",1.2902e+21,85,2,0,0,0,0,0
"8188",6.45082e+19,30,2,359668,0,18000,40,18000
"8189",2.71268e+21,34,1,0,0,0,0,0
"8190",2.99052e+19,4,2,0,0,0,0,0
"8191",4.69418e+21,46,1,196379,0,67006,48,60000
"8192",5.10005e+21,71,2,118143,0,0,0,0
"8193",7.30576e+19,77,2,340547,1365539,0,0,0
"8194",5.05964e+21,66,2,0,0,90216,49,69000
"8195",1.05105e+20,36,2,91836,0,93000,40,93000
"8196",3.4107e+21,12,2,38490,0,0,0,0
"8197",1.77055e+21,18,1,0,0,0,0,0
"8198",2.10004e+21,80,2,48643,0,41486,0,0
"8199",5.10004e+21,76,2,0,0,0,0,0
"8200",8.20882e+20,29,2,546293,0,174527,50,30000
"8201",1.01204e+20,69,2,30968,0,0,0,0
"8202",2.02104e+20,52,2,229156,0,24000,40,24000
"8203",5.50811e+21,8,2,284489,0,0,0,0
"8204",7.1011e+21,20,1,91821,0,6760,40,6760
"8205",1.40815e+21,44,1,0,0,14000,24,14000
"8206",1.42512e+21,21,1,478254,0,14400,25,14000
"8207",1.05203e+21,36,2,363992,0,40999,0,0
"8208",5.1816e+21,38,2,33631,129510,150025,50,100000
"8209",5.10001e+21,44,2,0,0,0,40,28000
"8210",7.29381e+21,40,1,347941,0,305368,40,80000
"8211",4.05103e+20,68,2,219433,0,89201,0,0
"8212",8.90315e+20,8,1,0,0,0,0,0
"8213",7.53198e+21,29,2,0,0,107420,40,50931
"8214",5.10004e+21,69,2,371666,0,0,0,0
"8215",6.12072e+21,47,2,0,0,0,0,0
"8216",2.91521e+21,50,2,177608,0,60000,40,60000
"8217",2.55034e+21,48,2,169377,0,0,0,0
"8218",6.48651e+21,31,1,0,0,0,40,65000
"8219",5.60415e+21,51,1,0,0,31800,65,14400
"8220",2.21025e+21,2,1,0,0,0,0,0
"8221",5.10008e+21,48,1,405326,1615291,18000,37,18000
"8222",2.91144e+21,9,1,0,0,0,0,0
"8223",8.7049e+21,39,1,197327,0,65000,40,65000
"8224",5.43415e+21,36,1,0,0,22000,40,22000
"8225",1.1977e+20,5,2,602786,0,0,0,0
"8226",3.63959e+21,18,2,568564,0,0,0,0
"8227",6.10005e+21,61,2,361040,1394229,117000,52,37000
"8228",4.20898e+21,34,1,93813,0,124874,40,120000
"8229",2.71674e+21,53,1,640489,0,110319,0,0
"8230",1.36374e+21,6,1,0,0,0,0,0
"8231",7.00007e+21,10,1,0,0,0,0,0
"8232",4.51822e+21,8,2,429393,0,0,0,0
"8233",2.61438e+21,27,2,319812,0,65500,40,35000
"8234",1.50683e+21,12,1,0,0,0,0,0
"8235",1.08103e+20,28,2,831756,0,45000,40,45000
"8236",1.40491e+21,17,1,0,0,0,0,0
"8237",4.71449e+21,33,1,88491,342717,45000,40,45000
"8238",1.99056e+21,31,1,399203,0,0,55,150000
"8239",5.09106e+21,33,2,398711,0,50000,36,50000
"8240",4.51147e+21,44,2,87662,345772,0,40,25000
"8241",7.66077e+21,45,2,0,0,0,40,68000
"8242",7.07306e+21,15,2,41937,0,0,0,0
"8243",8.7226e+21,24,1,428573,0,67120,50,32000
"8244",6.05314e+21,53,2,51520,205154,482312,40,23046
"8245",1.29093e+21,50,2,119204,486455,0,40,0
"8246",1.07104e+20,16,1,485717,0,0,0,0
"8247",8.71092e+19,26,2,0,0,0,40,5000
"8248",7.10003e+21,56,2,184378,0,60000,40,60000
"8249",5.10005e+21,11,1,547427,0,0,0,0
"8250",1.06641e+21,21,2,694921,0,0,0,0
"8251",6.08403e+21,45,1,289169,1143658,14040,40,3600
"8252",1.82372e+21,44,1,183625,0,110,0,0
"8253",3.10006e+21,63,1,319430,0,155000,0,0
"8254",8.27731e+21,58,2,357223,1419679,103317,40,95515
"8255",7.02409e+21,14,1,183331,0,0,0,0
"8256",9.10105e+21,12,2,0,0,0,0,0
"8257",2.7116e+21,26,2,559302,0,2788,45,0
"8258",2.02319e+21,12,1,330959,0,0,0,0
"8259",4.04201e+21,9,1,422300,0,0,0,0
"8260",3.10004e+21,12,2,332449,0,0,0,0
"8261",4.84131e+21,0,1,458626,0,0,0,0
"8262",2.01571e+21,47,1,0,0,15801,40,0
"8263",6.36e+21,43,1,0,0,215017,40,80000
